Collection Date,Trap,Anopheles sp,Cx nigripapus,Ae inf / atl,Total Mosquitoes,Temperature,Relative Humidity,Gust,UV Index,Solar radiation,Rainfall,log_Anopheles_sp,log_Cx_nigripapus,log_Ae_inf_/_atl,log_Total_Mosquitoes
2021-04-20,PARISH PL.,3,0.0,0.0,20.0,67.6,84.0,12.4,1.1,133.0,0.06,1.3862943611198906,0.0,0.0,3.044522437723423
2021-04-20,QUAIL,26,0.0,0.0,47.0,67.6,84.0,12.4,1.1,133.0,0.06,3.295836866004329,0.0,0.0,3.8712010109078907
2021-04-20,R. PALM,8,2.0,3.0,23.0,67.6,84.0,12.4,1.1,133.0,0.06,2.197224577336219,1.0986122886681096,1.3862943611198906,3.1780538303479453
2021-04-20,RIDDLE,9,0.0,0.0,33.0,67.6,84.0,12.4,1.1,133.0,0.06,2.3025850929940455,0.0,0.0,3.526360524616161
2021-04-20,S.Hollow,8,1.0,2.0,19.0,67.6,84.0,12.4,1.1,133.0,0.06,2.197224577336219,0.6931471805599453,1.0986122886681096,2.995732273553991
2021-04-20,TOWNCENTER,22,1.0,0.0,49.0,67.6,84.0,12.4,1.1,133.0,0.06,3.1354942159291497,0.6931471805599453,0.0,3.912023005428146
2021-04-20,U. WOOD,1,0.0,0.0,1.0,67.6,84.0,12.4,1.1,133.0,0.06,0.6931471805599453,0.0,0.0,0.6931471805599453
2021-04-20,WHITEVIEW,5,6.0,6.0,22.0,67.6,84.0,12.4,1.1,133.0,0.06,1.791759469228055,1.9459101490553132,1.9459101490553132,3.1354942159291497
2021-04-20,WS58/US 1,180,0.0,0.0,296.0,67.6,84.0,12.4,1.1,133.0,0.06,5.198497031265825,0.0,0.0,5.6937321388027
2021-04-20,XtraTrap1,80,0.0,0.0,146.0,67.6,84.0,12.4,1.1,133.0,0.06,4.394449154672438,0.0,0.0,4.990432586778736
2021-04-21,A6,17,21.0,0.0,38.0,72.3,69.0,15.2,2.7,295.0,0.0,2.8903717578961645,3.0910424533583156,0.0,3.6635616461296463
2021-04-21,B. WICK,6,11.0,7.0,24.0,72.3,69.0,15.2,2.7,295.0,0.0,1.9459101490553132,2.4849066497880004,2.0794415416798357,3.2188758248682006
2021-04-21,CHRIS/COV,3,0.0,0.0,6.0,72.3,69.0,15.2,2.7,295.0,0.0,1.3862943611198906,0.0,0.0,1.9459101490553132
2021-04-21,Cochise,4,0.0,0.0,14.0,72.3,69.0,15.2,2.7,295.0,0.0,1.6094379124341003,0.0,0.0,2.70805020110221
2021-04-21,College,2,6.0,10.0,18.0,72.3,69.0,15.2,2.7,295.0,0.0,1.0986122886681096,1.9459101490553132,2.3978952727983707,2.9444389791664403
2021-04-21,G. HAVEN,30,29.0,0.0,92.0,72.3,69.0,15.2,2.7,295.0,0.0,3.4339872044851463,3.4011973816621555,0.0,4.532599493153255
2021-04-21,MATANZAS,10,1.0,0.0,35.0,72.3,69.0,15.2,2.7,295.0,0.0,2.3978952727983707,0.6931471805599453,0.0,3.58351893845611
2021-04-21,OLD A1A,2,0.0,0.0,9.0,72.3,69.0,15.2,2.7,295.0,0.0,1.0986122886681096,0.0,0.0,2.3025850929940455
2021-04-21,PARISH PL.,0,3.0,0.0,4.0,72.3,69.0,15.2,2.7,295.0,0.0,0.0,1.3862943611198906,0.0,1.6094379124341003
2021-04-21,QUAIL,44,32.0,16.0,154.0,72.3,69.0,15.2,2.7,295.0,0.0,3.8066624897703196,3.4965075614664802,2.833213344056216,5.043425116919247
2021-04-21,R. PALM,9,0.0,0.0,28.0,72.3,69.0,15.2,2.7,295.0,0.0,2.3025850929940455,0.0,0.0,3.3672958299864737
2021-04-21,RIDDLE,8,3.0,0.0,64.0,72.3,69.0,15.2,2.7,295.0,0.0,2.197224577336219,1.3862943611198906,0.0,4.174387269895637
2021-04-21,S.Hollow,0,6.0,7.0,25.0,72.3,69.0,15.2,2.7,295.0,0.0,0.0,1.9459101490553132,2.0794415416798357,3.2580965380214817
2021-04-21,TOWNCENTER,10,6.0,16.0,38.0,72.3,69.0,15.2,2.7,295.0,0.0,2.3978952727983707,1.9459101490553132,2.833213344056216,3.6635616461296463
2021-04-21,U. WOOD,28,29.0,18.0,85.0,72.3,69.0,15.2,2.7,295.0,0.0,3.3672958299864737,3.4011973816621555,2.9444389791664403,4.454347296253507
2021-04-21,WHITEVIEW,3,2.0,0.0,18.0,72.3,69.0,15.2,2.7,295.0,0.0,1.3862943611198906,1.0986122886681096,0.0,2.9444389791664403
2021-04-21,WS-21,180,0.0,0.0,252.0,72.3,69.0,15.2,2.7,295.0,0.0,5.198497031265825,0.0,0.0,5.53338948872752
2021-04-21,WS58/US 1,176,80.0,0.0,520.0,72.3,69.0,15.2,2.7,295.0,0.0,5.176149732573829,4.394449154672438,0.0,6.255750041753367
2021-04-22,A6,16,20.0,4.0,40.0,62.6,67.0,25.8,3.1,291.0,0.0,2.833213344056216,3.044522437723423,1.6094379124341003,3.7135720667043075
2021-04-22,B. WICK,25,21.0,3.0,50.0,62.6,67.0,25.8,3.1,291.0,0.0,3.2580965380214817,3.0910424533583156,1.3862943611198906,3.9318256327243257
2021-04-22,CHRIS/COV,3,2.0,0.0,6.0,62.6,67.0,25.8,3.1,291.0,0.0,1.3862943611198906,1.0986122886681096,0.0,1.9459101490553132
2021-04-22,Cochise,0,19.0,6.0,25.0,62.6,67.0,25.8,3.1,291.0,0.0,0.0,2.995732273553991,1.9459101490553132,3.2580965380214817
2021-04-22,College,0,16.0,18.0,34.0,62.6,67.0,25.8,3.1,291.0,0.0,0.0,2.833213344056216,2.9444389791664403,3.5553480614894135
2021-04-22,G. HAVEN,14,2.0,0.0,92.0,62.6,67.0,25.8,3.1,291.0,0.0,2.70805020110221,1.0986122886681096,0.0,4.532599493153255
2021-04-22,MATANZAS,0,16.0,4.0,45.0,62.6,67.0,25.8,3.1,291.0,0.0,0.0,2.833213344056216,1.6094379124341003,3.828641396489095
2021-04-22,OLD A1A,2,1.0,0.0,11.0,62.6,67.0,25.8,3.1,291.0,0.0,1.0986122886681096,0.6931471805599453,0.0,2.4849066497880004
2021-04-22,PARISH PL.,0,1.0,0.0,185.5,62.6,67.0,25.8,3.1,291.0,0.0,0.0,0.6931471805599453,0.0,5.22843123908387
2021-04-22,QUAIL,80,48.0,0.0,360.0,62.6,67.0,25.8,3.1,291.0,0.0,4.394449154672438,3.8918202981106265,0.0,5.8888779583328805
2021-04-22,R. PALM,6,1.0,0.0,33.0,62.6,67.0,25.8,3.1,291.0,0.0,1.9459101490553132,0.6931471805599453,0.0,3.526360524616161
2021-04-22,RIDDLE,0,13.0,8.0,47.0,62.6,67.0,25.8,3.1,291.0,0.0,0.0,2.6390573296152584,2.197224577336219,3.8712010109078907
2021-04-22,S.Hollow,4,0.0,0.0,101.0,62.6,67.0,25.8,3.1,291.0,0.0,1.6094379124341003,0.0,0.0,4.624972813284271
2021-04-22,TOWNCENTER,0,14.0,3.0,17.0,62.6,67.0,25.8,3.1,291.0,0.0,0.0,2.70805020110221,1.3862943611198906,2.8903717578961645
2021-04-22,U. WOOD,15,18.0,0.0,99.0,62.6,67.0,25.8,3.1,291.0,0.0,2.772588722239781,2.9444389791664403,0.0,4.605170185988091
2021-04-22,WHITEVIEW,0,17.0,6.0,23.0,62.6,67.0,25.8,3.1,291.0,0.0,0.0,2.8903717578961645,1.9459101490553132,3.1780538303479453
2021-04-22,WS-21,28,20.0,0.0,136.0,62.6,67.0,25.8,3.1,291.0,0.0,3.3672958299864737,3.044522437723423,0.0,4.919980925828125
2021-04-22,WS58/US 1,528,8.0,0.0,832.0,62.6,67.0,25.8,3.1,291.0,0.0,6.270988431858299,2.197224577336219,0.0,6.725033642166842
2021-04-23,A6,10,0.0,0.0,21.0,66.9,66.0,16.6,2.6,256.0,0.0,2.3978952727983707,0.0,0.0,3.0910424533583156
2021-04-23,B. WICK,0,0.0,0.0,13.0,66.9,66.0,16.6,2.6,256.0,0.0,0.0,0.0,0.0,2.6390573296152584
2021-04-23,CHRIS/COV,1,0.0,0.0,10.0,66.9,66.0,16.6,2.6,256.0,0.0,0.6931471805599453,0.0,0.0,2.3978952727983707
2021-04-23,Cochise,17,0.0,0.0,30.0,66.9,66.0,16.6,2.6,256.0,0.0,2.8903717578961645,0.0,0.0,3.4339872044851463
2021-04-23,College,1,14.0,8.0,23.0,66.9,66.0,16.6,2.6,256.0,0.0,0.6931471805599453,2.70805020110221,2.197224577336219,3.1780538303479453
2021-04-23,G. HAVEN,0,10.0,1.0,37.0,66.9,66.0,16.6,2.6,256.0,0.0,0.0,2.3978952727983707,0.6931471805599453,3.6375861597263857
2021-04-23,MATANZAS,0,5.0,0.0,31.0,66.9,66.0,16.6,2.6,256.0,0.0,0.0,1.791759469228055,0.0,3.4657359027997265
2021-04-23,OLD A1A,0,11.0,0.0,15.0,66.9,66.0,16.6,2.6,256.0,0.0,0.0,2.4849066497880004,0.0,2.772588722239781
2021-04-23,PARISH PL.,1,0.0,0.0,7.0,66.9,66.0,16.6,2.6,256.0,0.0,0.6931471805599453,0.0,0.0,2.0794415416798357
2021-04-23,QUAIL,21,5.0,2.0,89.0,66.9,66.0,16.6,2.6,256.0,0.0,3.0910424533583156,1.791759469228055,1.0986122886681096,4.499809670330265
2021-04-23,R. PALM,7,0.0,0.0,15.0,66.9,66.0,16.6,2.6,256.0,0.0,2.0794415416798357,0.0,0.0,2.772588722239781
2021-04-23,RIDDLE,12,45.0,0.0,57.0,66.9,66.0,16.6,2.6,256.0,0.0,2.5649493574615367,3.828641396489095,0.0,4.060443010546419
2021-04-23,S.Hollow,0,14.0,6.0,49.0,66.9,66.0,16.6,2.6,256.0,0.0,0.0,2.70805020110221,1.9459101490553132,3.912023005428146
2021-04-23,TOWNCENTER,14,1.0,0.0,34.0,66.9,66.0,16.6,2.6,256.0,0.0,2.70805020110221,0.6931471805599453,0.0,3.5553480614894135
2021-04-23,U. WOOD,28,29.0,0.0,63.0,66.9,66.0,16.6,2.6,256.0,0.0,3.3672958299864737,3.4011973816621555,0.0,4.1588830833596715
2021-04-23,WHITEVIEW,1,3.0,0.0,17.0,66.9,66.0,16.6,2.6,256.0,0.0,0.6931471805599453,1.3862943611198906,0.0,2.8903717578961645
2021-04-23,WS-21,22,0.0,2.0,65.0,66.9,66.0,16.6,2.6,256.0,0.0,3.1354942159291497,0.0,1.0986122886681096,4.189654742026425
2021-04-23,WS58/US 1,288,0.0,0.0,444.0,66.9,66.0,16.6,2.6,256.0,0.0,5.666426688112432,0.0,0.0,6.09807428216624
2021-04-27,A6,25,0.0,0.0,52.0,68.9,75.0,17.8,3.0,304.0,0.0,3.2580965380214817,0.0,0.0,3.9702919135521215
2021-04-27,B. WICK,3,9.0,14.0,31.0,68.9,75.0,17.8,3.0,304.0,0.0,1.3862943611198906,2.3025850929940455,2.70805020110221,3.4657359027997265
2021-04-27,CHRIS/COV,4,11.0,3.0,18.0,68.9,75.0,17.8,3.0,304.0,0.0,1.6094379124341003,2.4849066497880004,1.3862943611198906,2.9444389791664403
2021-04-27,Cochise,3,0.0,0.0,33.0,68.9,75.0,17.8,3.0,304.0,0.0,1.3862943611198906,0.0,0.0,3.526360524616161
2021-04-27,College,10,41.0,18.0,81.0,68.9,75.0,17.8,3.0,304.0,0.0,2.3978952727983707,3.737669618283368,2.9444389791664403,4.406719247264253
2021-04-27,G. HAVEN,8,56.0,11.0,86.0,68.9,75.0,17.8,3.0,304.0,0.0,2.197224577336219,4.04305126783455,2.4849066497880004,4.465908118654584
2021-04-27,MATANZAS,0,4.0,9.0,26.0,68.9,75.0,17.8,3.0,304.0,0.0,0.0,1.6094379124341003,2.3025850929940455,3.295836866004329
2021-04-27,OLD A1A,0,0.0,0.0,12.0,68.9,75.0,17.8,3.0,304.0,0.0,0.0,0.0,0.0,2.5649493574615367
2021-04-27,PARISH PL.,4,3.0,0.0,31.0,68.9,75.0,17.8,3.0,304.0,0.0,1.6094379124341003,1.3862943611198906,0.0,3.4657359027997265
2021-04-27,QUAIL,24,0.0,0.0,52.0,68.9,75.0,17.8,3.0,304.0,0.0,3.2188758248682006,0.0,0.0,3.9702919135521215
2021-04-27,R. PALM,9,5.0,3.0,37.0,68.9,75.0,17.8,3.0,304.0,0.0,2.3025850929940455,1.791759469228055,1.3862943611198906,3.6375861597263857
2021-04-27,RIDDLE,9,5.0,0.0,76.0,68.9,75.0,17.8,3.0,304.0,0.0,2.3025850929940455,1.791759469228055,0.0,4.343805421853684
2021-04-27,S.Hollow,4,10.0,0.0,32.0,68.9,75.0,17.8,3.0,304.0,0.0,1.6094379124341003,2.3978952727983707,0.0,3.4965075614664802
2021-04-27,TOWNCENTER,8,15.0,5.0,29.0,68.9,75.0,17.8,3.0,304.0,0.0,2.197224577336219,2.772588722239781,1.791759469228055,3.4011973816621555
2021-04-27,U. WOOD,28,8.0,0.0,67.0,68.9,75.0,17.8,3.0,304.0,0.0,3.3672958299864737,2.197224577336219,0.0,4.219507705176107
2021-04-27,WHITEVIEW,3,0.0,0.0,41.0,68.9,75.0,17.8,3.0,304.0,0.0,1.3862943611198906,0.0,0.0,3.737669618283368
2021-04-27,WS-21,116,0.0,12.0,180.0,68.9,75.0,17.8,3.0,304.0,0.0,4.762173934797756,0.0,2.5649493574615367,5.198497031265825
2021-04-27,WS58/US 1,348,0.0,0.0,592.0,68.9,75.0,17.8,3.0,304.0,0.0,5.855071922202427,0.0,0.0,6.385194398997725
2021-04-28,A6,6,12.0,9.0,36.0,70.2,76.0,15.3,2.7,275.0,0.0,1.9459101490553132,2.5649493574615367,2.3025850929940455,3.6109179126442243
2021-04-28,B. WICK,11,8.0,14.0,33.0,70.2,76.0,15.3,2.7,275.0,0.0,2.4849066497880004,2.197224577336219,2.70805020110221,3.526360524616161
2021-04-28,CHRIS/COV,5,4.0,0.0,34.0,70.2,76.0,15.3,2.7,275.0,0.0,1.791759469228055,1.6094379124341003,0.0,3.5553480614894135
2021-04-28,Cochise,1,0.0,2.0,25.0,70.2,76.0,15.3,2.7,275.0,0.0,0.6931471805599453,0.0,1.0986122886681096,3.2580965380214817
2021-04-28,College,8,22.0,7.0,37.0,70.2,76.0,15.3,2.7,275.0,0.0,2.197224577336219,3.1354942159291497,2.0794415416798357,3.6375861597263857
2021-04-28,G. HAVEN,6,29.0,17.0,73.0,70.2,76.0,15.3,2.7,275.0,0.0,1.9459101490553132,3.4011973816621555,2.8903717578961645,4.304065093204169
2021-04-28,MATANZAS,4,2.0,2.0,13.0,70.2,76.0,15.3,2.7,275.0,0.0,1.6094379124341003,1.0986122886681096,1.0986122886681096,2.6390573296152584
2021-04-28,OLD A1A,2,11.0,0.0,20.0,70.2,76.0,15.3,2.7,275.0,0.0,1.0986122886681096,2.4849066497880004,0.0,3.044522437723423
2021-04-28,PARISH PL.,2,15.0,3.0,20.0,70.2,76.0,15.3,2.7,275.0,0.0,1.0986122886681096,2.772588722239781,1.3862943611198906,3.044522437723423
2021-04-28,QUAIL,0,16.0,3.0,36.0,70.2,76.0,15.3,2.7,275.0,0.0,0.0,2.833213344056216,1.3862943611198906,3.6109179126442243
2021-04-28,R. PALM,23,1.0,10.0,58.0,70.2,76.0,15.3,2.7,275.0,0.0,3.1780538303479453,0.6931471805599453,2.3978952727983707,4.07753744390572
2021-04-28,RIDDLE,32,4.0,6.0,110.0,70.2,76.0,15.3,2.7,275.0,0.0,3.4965075614664802,1.6094379124341003,1.9459101490553132,4.709530201312334
2021-04-28,S.Hollow,5,0.0,0.0,35.0,70.2,76.0,15.3,2.7,275.0,0.0,1.791759469228055,0.0,0.0,3.58351893845611
2021-04-28,TOWNCENTER,3,11.0,5.0,29.0,70.2,76.0,15.3,2.7,275.0,0.0,1.3862943611198906,2.4849066497880004,1.791759469228055,3.4011973816621555
2021-04-28,U. WOOD,52,0.0,1.0,68.0,70.2,76.0,15.3,2.7,275.0,0.0,3.9702919135521215,0.0,0.6931471805599453,4.23410650459726
2021-04-28,WHITEVIEW,1,16.0,8.0,28.0,70.2,76.0,15.3,2.7,275.0,0.0,0.6931471805599453,2.833213344056216,2.197224577336219,3.3672958299864737
2021-04-28,WS-21,74,28.0,10.0,144.0,70.2,76.0,15.3,2.7,275.0,0.0,4.31748811353631,3.3672958299864737,2.3978952727983707,4.976733742420574
2021-04-28,WS58/US 1,432,36.0,0.0,776.0,70.2,76.0,15.3,2.7,275.0,0.0,6.07073772800249,3.6109179126442243,0.0,6.655440350367647
2021-04-29,A6,4,8.0,1.0,15.0,74.7,71.0,16.9,2.8,272.0,0.0,1.6094379124341003,2.197224577336219,0.6931471805599453,2.772588722239781
2021-04-29,B. WICK,18,8.0,29.0,64.0,74.7,71.0,16.9,2.8,272.0,0.0,2.9444389791664403,2.197224577336219,3.4011973816621555,4.174387269895637
2021-04-29,CHRIS/COV,1,3.0,0.0,4.0,74.7,71.0,16.9,2.8,272.0,0.0,0.6931471805599453,1.3862943611198906,0.0,1.6094379124341003
2021-04-29,Cochise,1,5.0,0.0,13.0,74.7,71.0,16.9,2.8,272.0,0.0,0.6931471805599453,1.791759469228055,0.0,2.6390573296152584
2021-04-29,College,18,22.0,17.0,58.0,74.7,71.0,16.9,2.8,272.0,0.0,2.9444389791664403,3.1354942159291497,2.8903717578961645,4.07753744390572
2021-04-29,G. HAVEN,0,18.0,13.0,84.0,74.7,71.0,16.9,2.8,272.0,0.0,0.0,2.9444389791664403,2.6390573296152584,4.442651256490317
2021-04-29,MATANZAS,0,5.0,25.0,49.0,74.7,71.0,16.9,2.8,272.0,0.0,0.0,1.791759469228055,3.2580965380214817,3.912023005428146
2021-04-29,OLD A1A,0,12.0,5.0,24.0,74.7,71.0,16.9,2.8,272.0,0.0,0.0,2.5649493574615367,1.791759469228055,3.2188758248682006
2021-04-29,PARISH PL.,0,30.0,3.0,33.0,74.7,71.0,16.9,2.8,272.0,0.0,0.0,3.4339872044851463,1.3862943611198906,3.526360524616161
2021-04-29,QUAIL,13,19.0,0.0,44.0,74.7,71.0,16.9,2.8,272.0,0.0,2.6390573296152584,2.995732273553991,0.0,3.8066624897703196
2021-04-29,R. PALM,8,21.0,22.0,55.0,74.7,71.0,16.9,2.8,272.0,0.0,2.197224577336219,3.0910424533583156,3.1354942159291497,4.025351690735149
2021-04-29,RIDDLE,0,116.0,40.0,160.0,74.7,71.0,16.9,2.8,272.0,0.0,0.0,4.762173934797756,3.7135720667043075,5.081404364984463
2021-04-29,S.Hollow,4,10.0,0.0,53.0,74.7,71.0,16.9,2.8,272.0,0.0,1.6094379124341003,2.3978952727983707,0.0,3.988984046564274
2021-04-29,TOWNCENTER,19,6.0,9.0,54.0,74.7,71.0,16.9,2.8,272.0,0.0,2.995732273553991,1.9459101490553132,2.3025850929940455,4.007333185232471
2021-04-29,U. WOOD,35,14.0,0.0,82.0,74.7,71.0,16.9,2.8,272.0,0.0,3.58351893845611,2.70805020110221,0.0,4.418840607796597
2021-04-29,WHITEVIEW,3,31.0,0.0,34.0,74.7,71.0,16.9,2.8,272.0,0.0,1.3862943611198906,3.4657359027997265,0.0,3.5553480614894135
2021-04-29,WS-21,152,16.0,4.0,215.0,74.7,71.0,16.9,2.8,272.0,0.0,5.030437921392435,2.833213344056216,1.6094379124341003,5.375278407684164
2021-04-29,WS58/US 1,264,192.0,0.0,528.0,74.7,71.0,16.9,2.8,272.0,0.0,5.579729825986222,5.262690188904886,0.0,6.270988431858299
2021-04-30,A6,0,38.0,29.0,70.0,76.3,71.0,14.7,3.2,298.0,0.0,0.0,3.6635616461296463,3.4011973816621555,4.2626798770413155
2021-04-30,B. WICK,11,25.0,58.0,94.0,76.3,71.0,14.7,3.2,298.0,0.0,2.4849066497880004,3.2580965380214817,4.07753744390572,4.553876891600541
2021-04-30,CHRIS/COV,25,0.0,5.0,50.0,76.3,71.0,14.7,3.2,298.0,0.0,3.2580965380214817,0.0,1.791759469228055,3.9318256327243257
2021-04-30,Cochise,1,1.0,3.0,14.0,76.3,71.0,14.7,3.2,298.0,0.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,2.70805020110221
2021-04-30,College,8,0.0,8.0,35.0,76.3,71.0,14.7,3.2,298.0,0.0,2.197224577336219,0.0,2.197224577336219,3.58351893845611
2021-04-30,G. HAVEN,11,0.0,6.0,45.0,76.3,71.0,14.7,3.2,298.0,0.0,2.4849066497880004,0.0,1.9459101490553132,3.828641396489095
2021-04-30,MATANZAS,0,16.0,20.0,52.0,76.3,71.0,14.7,3.2,298.0,0.0,0.0,2.833213344056216,3.044522437723423,3.9702919135521215
2021-04-30,OLD A1A,0,0.0,5.0,15.0,76.3,71.0,14.7,3.2,298.0,0.0,0.0,0.0,1.791759469228055,2.772588722239781
2021-04-30,PARISH PL.,4,14.0,19.0,37.0,76.3,71.0,14.7,3.2,298.0,0.0,1.6094379124341003,2.70805020110221,2.995732273553991,3.6375861597263857
2021-04-30,QUAIL,0,22.0,25.0,64.0,76.3,71.0,14.7,3.2,298.0,0.0,0.0,3.1354942159291497,3.2580965380214817,4.174387269895637
2021-04-30,R. PALM,14,29.0,40.0,88.0,76.3,71.0,14.7,3.2,298.0,0.0,2.70805020110221,3.4011973816621555,3.7135720667043075,4.48863636973214
2021-04-30,RIDDLE,0,56.0,184.0,272.0,76.3,71.0,14.7,3.2,298.0,0.0,0.0,4.04305126783455,5.220355825078324,5.60947179518496
2021-04-30,S.Hollow,0,10.0,11.0,51.0,76.3,71.0,14.7,3.2,298.0,0.0,0.0,2.3978952727983707,2.4849066497880004,3.951243718581427
2021-04-30,TOWNCENTER,11,15.0,33.0,64.0,76.3,71.0,14.7,3.2,298.0,0.0,2.4849066497880004,2.772588722239781,3.526360524616161,4.174387269895637
2021-04-30,U. WOOD,61,18.0,31.0,148.0,76.3,71.0,14.7,3.2,298.0,0.0,4.127134385045092,2.9444389791664403,3.4657359027997265,5.003946305945459
2021-04-30,WHITEVIEW,0,11.0,17.0,30.0,76.3,71.0,14.7,3.2,298.0,0.0,0.0,2.4849066497880004,2.8903717578961645,3.4339872044851463
2021-04-30,WS-21,26,32.0,19.0,122.0,76.3,71.0,14.7,3.2,298.0,0.0,3.295836866004329,3.4965075614664802,2.995732273553991,4.812184355372417
2021-04-30,WS58/US 1,448,224.0,512.0,1712.0,76.3,71.0,14.7,3.2,298.0,0.0,6.107022887742254,5.41610040220442,6.240275845170769,7.44600149832412
2021-05-04,A6,32,48.0,160.0,256.0,79.3,75.0,28.4,3.0,285.0,0.38,3.4965075614664802,3.8918202981106265,5.081404364984463,5.549076084895219
2021-05-04,B. WICK,28,0.0,92.0,132.0,79.3,75.0,28.4,3.0,285.0,0.38,3.3672958299864737,0.0,4.532599493153255,4.890349128221754
2021-05-04,CHRIS/COV,1,2.0,0.0,3.0,79.3,75.0,28.4,3.0,285.0,0.38,0.6931471805599453,1.0986122886681096,0.0,1.3862943611198906
2021-05-04,Cochise,4,0.0,4.0,22.0,79.3,75.0,28.4,3.0,285.0,0.38,1.6094379124341003,0.0,1.6094379124341003,3.1354942159291497
2021-05-04,College,19,6.0,18.0,50.0,79.3,75.0,28.4,3.0,285.0,0.38,2.995732273553991,1.9459101490553132,2.9444389791664403,3.9318256327243257
2021-05-04,G. HAVEN,22,19.0,11.0,53.0,79.3,75.0,28.4,3.0,285.0,0.38,3.1354942159291497,2.995732273553991,2.4849066497880004,3.988984046564274
2021-05-04,MATANZAS,3,2.0,11.0,35.0,79.3,75.0,28.4,3.0,285.0,0.38,1.3862943611198906,1.0986122886681096,2.4849066497880004,3.58351893845611
2021-05-04,OLD A1A,0,3.0,4.0,18.0,79.3,75.0,28.4,3.0,285.0,0.38,0.0,1.3862943611198906,1.6094379124341003,2.9444389791664403
2021-05-04,PARISH PL.,0,4.0,8.0,12.0,79.3,75.0,28.4,3.0,285.0,0.38,0.0,1.6094379124341003,2.197224577336219,2.5649493574615367
2021-05-04,QUAIL,240,48.0,352.0,800.0,79.3,75.0,28.4,3.0,285.0,0.38,5.484796933490655,3.8918202981106265,5.8664680569332965,6.685860947068359
2021-05-04,R. PALM,4,11.0,33.0,90.0,79.3,75.0,28.4,3.0,285.0,0.38,1.6094379124341003,2.4849066497880004,3.526360524616161,4.51085950651685
2021-05-04,RIDDLE,40,24.0,90.0,154.0,79.3,75.0,28.4,3.0,285.0,0.38,3.7135720667043075,3.2188758248682006,4.51085950651685,5.043425116919247
2021-05-04,S.Hollow,15,65.0,42.0,126.0,79.3,75.0,28.4,3.0,285.0,0.38,2.772588722239781,4.189654742026425,3.7612001156935624,4.844187086458591
2021-05-04,TOWNCENTER,12,36.0,160.0,300.0,79.3,75.0,28.4,3.0,285.0,0.38,2.5649493574615367,3.6109179126442243,5.081404364984463,5.707110264748875
2021-05-04,U. WOOD,288,64.0,16.0,512.0,79.3,75.0,28.4,3.0,285.0,0.38,5.666426688112432,4.174387269895637,2.833213344056216,6.240275845170769
2021-05-04,WHITEVIEW,2,41.0,0.0,68.0,79.3,75.0,28.4,3.0,285.0,0.38,1.0986122886681096,3.737669618283368,0.0,4.23410650459726
2021-05-04,WS-21,80,40.0,184.0,336.0,79.3,75.0,28.4,3.0,285.0,0.38,4.394449154672438,3.7135720667043075,5.220355825078324,5.820082930352362
2021-05-04,WS58/US 1,248,8.0,0.0,432.0,79.3,75.0,28.4,3.0,285.0,0.38,5.517452896464707,2.197224577336219,0.0,6.07073772800249
2021-05-05,A6,28,23.0,8.0,65.0,80.4,72.0,18.3,3.0,299.0,0.0,3.3672958299864737,3.1780538303479453,2.197224577336219,4.189654742026425
2021-05-05,B. WICK,13,0.0,25.0,41.0,80.4,72.0,18.3,3.0,299.0,0.0,2.6390573296152584,0.0,3.2580965380214817,3.737669618283368
2021-05-05,CHRIS/COV,0,1.0,4.0,5.0,80.4,72.0,18.3,3.0,299.0,0.0,0.0,0.6931471805599453,1.6094379124341003,1.791759469228055
2021-05-05,Cochise,2,0.0,7.0,19.0,80.4,72.0,18.3,3.0,299.0,0.0,1.0986122886681096,0.0,2.0794415416798357,2.995732273553991
2021-05-05,College,17,15.0,19.0,54.0,80.4,72.0,18.3,3.0,299.0,0.0,2.8903717578961645,2.772588722239781,2.995732273553991,4.007333185232471
2021-05-05,G. HAVEN,11,21.0,5.0,39.0,80.4,72.0,18.3,3.0,299.0,0.0,2.4849066497880004,3.0910424533583156,1.791759469228055,3.6888794541139363
2021-05-05,MATANZAS,0,35.0,18.0,58.0,80.4,72.0,18.3,3.0,299.0,0.0,0.0,3.58351893845611,2.9444389791664403,4.07753744390572
2021-05-05,OLD A1A,0,0.0,1.0,1.0,80.4,72.0,18.3,3.0,299.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453
2021-05-05,PARISH PL.,6,5.0,0.0,15.0,80.4,72.0,18.3,3.0,299.0,0.0,1.9459101490553132,1.791759469228055,0.0,2.772588722239781
2021-05-05,QUAIL,17,0.0,11.0,36.0,80.4,72.0,18.3,3.0,299.0,0.0,2.8903717578961645,0.0,2.4849066497880004,3.6109179126442243
2021-05-05,R. PALM,6,0.0,19.0,43.0,80.4,72.0,18.3,3.0,299.0,0.0,1.9459101490553132,0.0,2.995732273553991,3.784189633918261
2021-05-05,RIDDLE,9,11.0,22.0,45.0,80.4,72.0,18.3,3.0,299.0,0.0,2.3025850929940455,2.4849066497880004,3.1354942159291497,3.828641396489095
2021-05-05,S.Hollow,23,66.0,58.0,147.0,80.4,72.0,18.3,3.0,299.0,0.0,3.1780538303479453,4.204692619390966,4.07753744390572,4.997212273764115
2021-05-05,TOWNCENTER,30,0.0,130.0,181.0,80.4,72.0,18.3,3.0,299.0,0.0,3.4339872044851463,0.0,4.875197323201151,5.204006687076795
